track_id,genre_track,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3ajJbjYpvlTDMLBtKh4U1W,indian,238188.0,False,0.751,0.973,1.0,-5.854,1.0,0.0642,0.106,0.667,0.15,0.741,100.007,4.0
3WN5BpalskpJuz3TApDyyD,indian,452280.0,False,0.736,0.565,11.0,-7.796,1.0,0.108,0.603,7.37e-05,0.0737,0.783,76.7,4.0
1L6wgLvynxrbBXlNAneMaq,indian,108139.0,False,0.756,0.438,3.0,-14.267,1.0,0.277,0.749,0.965,0.176,0.89,137.55,4.0
6Vf8Gx6LBdPk1sExp5pQiV,indian,224000.0,False,0.677,0.799,1.0,-9.382,1.0,0.0444,0.0649,0.0659,0.0611,0.342,120.016,4.0
2IW5hyA7ZCMsZarG3fXPEt,indian,972360.0,False,0.43,0.341,1.0,-7.413,1.0,0.0317,0.769,3.65e-06,0.415,0.114,119.929,4.0
3DrIYqJvTZhCItw8LZi77e,indian,414795.0,False,0.802,0.94,6.0,-6.71,0.0,0.0565,0.000252,0.852,0.0339,0.366,125.008,4.0
0Dg3rLaiitaOeryQSkucU3,indian,100742.0,True,0.828,0.558,0.0,-4.98,1.0,0.0655,0.177,0.0,0.164,0.334,132.008,4.0
5jyXnQAjnxd9YjhOFsUewM,indian,202333.0,False,0.111,0.0863,3.0,-22.903,0.0,0.0487,0.989,0.95,0.0973,0.0377,84.824,4.0
12NWt988aNr97TZS87tjjC,indian,109500.0,False,0.211,0.0946,4.0,-15.35,1.0,0.0377,0.994,0.319,0.139,0.188,144.772,5.0
6Bxhxa0ER4qCl8ZKr9LtCC,indian,98299.0,True,0.709,0.377,1.0,-6.336,1.0,0.0269,0.543,0.0,0.195,0.752,84.549,4.0
1hub9LRuBCsyHJEKOUZWfK,indian,234730.0,False,0.645,0.412,4.0,-14.014,1.0,0.0476,0.821,0.816,0.0731,0.613,139.882,4.0
7q7bwAiiSawH1H7T4T4eEX,indian,110769.0,False,0.732,0.228,4.0,-12.478,1.0,0.0448,0.768,0.734,0.122,0.137,78.002,4.0
2ZzVEaLoMeJ8xYzIuWlyZz,indian,234386.0,False,0.83,0.775,7.0,-6.765,1.0,0.103,0.137,0.0,0.192,0.885,105.625,4.0
766xHIE1Ut9IBZ9c4iPq1K,indian,222078.0,False,0.324,0.666,5.0,-6.975,1.0,0.0392,0.00499,0.0,0.911,0.273,110.564,4.0
1ZkmIhpGNFrLoTSKGbrf2T,indian,294724.0,False,0.615,0.603,10.0,-8.206,1.0,0.0524,0.398,0.921,0.11,0.8,92.003,4.0
5SzPSdmFA2R67OsmrxVYnz,indian,172631.0,False,0.679,0.689,0.0,-8.465,0.0,0.0296,0.263,0.835,0.0843,0.145,113.96,4.0
6FBbx71oJpK3RmcBAhxxse,indian,221543.0,False,0.216,0.144,0.0,-20.87,1.0,0.0385,0.882,0.787,0.124,0.0366,113.434,4.0
3NksFPiKaxE6UzWDLn9Okc,indian,189506.0,False,0.496,0.735,11.0,-12.686,1.0,0.16,0.614,0.0664,0.164,0.964,174.927,4.0
1THYIlS7X6AwTtxMI5kLpd,indian,644667.0,False,0.374,0.406,3.0,-12.965,1.0,0.0513,0.771,0.00111,0.31,0.492,119.248,3.0
0Gl6zjfqIo1m5K0tX1dL2k,indian,332520.0,False,0.263,0.837,9.0,-8.677,0.0,0.0642,0.705,4.02e-05,0.0756,0.69,166.79,4.0
2qslwoZOXs4OEfQhmzuhQU,indian,60022.0,False,0.628,0.833,5.0,-9.123,0.0,0.0389,0.000601,0.405,0.359,0.961,90.006,4.0
3jeM6NSHMcksOqzvVdYxNd,indian,847973.0,False,0.229,0.242,8.0,-25.069,0.0,0.0846,0.987,0.895,0.0991,0.401,76.918,4.0
06XIwfkF1SOFmxlfjcsv3H,indian,667808.0,False,0.691,0.642,2.0,-7.54,1.0,0.079,0.712,0.008,0.213,0.0782,115.004,4.0
1hxvxH8rtHRdG3tyt37WAk,indian,139199.0,False,0.871,0.622,10.0,-3.8,0.0,0.0476,0.000148,0.518,0.0956,0.379,100.025,4.0
45WmMkPK2eLsGsA5vD0u9Z,indian,211200.0,False,0.737,0.525,7.0,-6.957,0.0,0.0579,0.0185,0.0,0.227,0.335,150.072,4.0
4G88x8w0C8VefShO6FIUAp,indian,453433.0,False,0.476,0.966,2.0,-6.334,1.0,0.0568,0.000119,0.803,0.085,0.233,140.009,4.0
0Wp1wYxnGnYJqxhgwiYHZ8,indian,325640.0,False,0.846,0.876,4.0,-5.966,0.0,0.0581,0.00851,0.105,0.658,0.626,124.988,4.0
2lNnwAdkEa482fEPAgyu0K,indian,165883.0,False,0.492,0.561,3.0,-12.899,0.0,0.0573,0.684,0.0,0.24,0.698,140.636,4.0
5943IlkNhDVvhIb0ZCRNNJ,indian,786000.0,False,0.537,0.492,9.0,-10.296,1.0,0.0598,0.636,0.899,0.349,0.343,112.771,4.0
3HUTRLS2XqNZGY2UsiHe20,indian,208421.0,False,0.174,0.0299,3.0,-25.887,1.0,0.045,0.956,0.88,0.0938,0.139,57.804,4.0
1Vbz14zusJpvcZRoQZdJfc,indian,278000.0,False,0.649,0.945,11.0,-3.329,0.0,0.169,0.0455,0.0,0.0629,0.92,83.882,4.0
4UQNzESNrAWo66si2W1O9Q,indian,1408413.0,False,0.513,0.959,7.0,-3.443,1.0,0.0998,0.105,2.77e-05,0.912,0.603,109.17,3.0
4xm2vB55RlHe5pgHFc9FYt,indian,197575.0,False,0.248,0.581,9.0,-11.88,0.0,0.0837,0.378,0.04,0.0805,0.548,80.604,1.0
14wFKHSZrsCoPZCeVvpMhb,indian,378947.0,False,0.289,0.292,6.0,-11.14,0.0,0.0305,0.441,0.651,0.138,0.347,156.118,3.0
1tBELgB3z712ELcnnnvUDQ,indian,163988.0,False,0.678,0.607,11.0,-11.922,1.0,0.0426,0.241,0.806,0.0984,0.844,167.987,4.0
2SPMWWocFkuRglMVDUXSQm,indian,1656493.0,False,0.306,0.0504,9.0,-27.414,1.0,0.0403,0.659,0.00191,0.336,0.155,90.292,3.0
6x3i5c6X6C90KNtUbvdmXr,indian,360443.0,False,0.729,0.81,6.0,-8.9,0.0,0.0469,0.000447,0.561,0.137,0.206,125.029,4.0
7HdhXKDsRA1Hi5zUFjK1tq,indian,528000.0,False,0.53,0.465,1.0,-16.603,1.0,0.0339,0.867,0.902,0.154,0.326,120.522,1.0
2NzEm5xHgSCqD5Wh4oxUw5,indian,1260151.0,False,0.653,0.92,0.0,-4.393,1.0,0.13,0.051,0.0,0.0765,0.517,130.027,4.0
4QLNHG7iRFQwmhGf7BExrg,indian,202466.0,False,0.5,0.316,5.0,-14.001,1.0,0.0599,0.955,0.883,0.0974,0.658,159.208,4.0
2IwPU3SDu2vKhU1Hrz2XNf,indian,148124.0,False,0.691,0.738,0.0,-7.113,1.0,0.0329,0.000615,0.889,0.118,0.468,128.023,4.0
3aaknPMka6rX9ma65rTDH7,indian,1475453.0,False,0.447,0.731,9.0,-12.278,0.0,0.0634,0.987,0.933,0.17,0.17,130.344,4.0
5QENSaw0LLx6bEtZNxCknY,indian,245303.0,False,0.375,0.27,5.0,-15.536,0.0,0.0451,0.472,0.27,0.481,0.038,105.191,4.0
2FGoQsNR0jFQYRJfWsTHgO,indian,713533.0,False,0.535,0.889,11.0,-8.028,1.0,0.129,0.405,0.917,0.36,0.426,97.647,4.0
0XJnlkGnE6acHVTRhpKls7,indian,302319.0,False,0.326,0.603,3.0,-5.882,1.0,0.11,0.736,4.05e-06,0.0677,0.475,193.485,4.0
7GHebGHuxid4r9eiERvfz7,indian,91927.0,False,0.6,0.522,5.0,-5.653,0.0,0.0678,0.0963,0.0,0.532,0.75,179.957,4.0
4tyfE7gukqw5Jcv4uIzVEt,indian,272091.0,False,0.222,0.396,1.0,-17.144,0.0,0.0348,0.00144,0.848,0.126,0.0548,173.413,4.0
0OBIsoxHBPOdJ5TItxZ1oQ,indian,188207.0,False,0.103,0.0749,7.0,-20.755,0.0,0.0419,0.987,0.943,0.104,0.0576,90.323,1.0
5aRg529WeScrshYgCbqPmU,indian,201093.0,False,0.692,0.858,0.0,-3.729,1.0,0.06,0.0864,0.0,0.166,0.397,127.974,4.0
0vLC3mJGAMtXVMZbO6MgTR,indian,184826.0,False,0.563,0.941,8.0,-3.601,1.0,0.112,0.185,0.0,0.32,0.96,118.583,4.0
1wvtUQESXJw29MAE3C1yY5,indian,147423.0,False,0.453,0.439,5.0,-11.759,1.0,0.0321,0.532,0.886,0.373,0.352,130.329,4.0
0hxuZISzq5l1E5WKEZHzbT,indian,243200.0,False,0.608,0.321,1.0,-13.995,1.0,0.0272,0.00552,0.731,0.504,0.0656,75.035,4.0
2haqkDKEMP8O8CmFcneF0x,indian,201916.0,False,0.794,0.886,0.0,-3.631,0.0,0.0516,0.000622,0.806,0.456,0.468,109.996,4.0
30sxhCkTYE3Q41fOfkvdRM,indian,264000.0,False,0.332,0.0418,0.0,-29.419,1.0,0.0494,0.939,0.0104,0.0708,0.0714,106.339,5.0
3PPC1KZ0JX9HHsZQlH4Taw,indian,198162.0,False,0.583,0.65,2.0,-7.712,1.0,0.0323,0.749,0.438,0.0954,0.425,95.803,4.0
6fHvySXnes5ujwnzrbYdUd,indian,430219.0,False,0.427,0.733,3.0,-7.079,0.0,0.0367,0.122,0.906,0.079,0.522,127.987,4.0
0tvj6s8ugPzDvxZGZrnRFL,indian,140261.0,False,0.696,0.948,0.0,-8.584,1.0,0.0508,0.312,0.974,0.0741,0.732,127.007,4.0
6z8xYJqamPuhVBEI12VvuK,indian,253280.0,False,0.606,0.387,10.0,-7.333,1.0,0.0271,0.932,0.0696,0.0891,0.487,113.602,4.0
2zVQtAt1OhkqXTEvreaSdS,indian,255645.0,False,0.355,0.0646,5.0,-29.192,0.0,0.046,0.974,0.815,0.0932,0.0669,101.029,4.0
0HctmBJkISdoTD4NsrtSoy,indian,3508066.0,False,0.396,0.592,5.0,-8.611,0.0,0.0508,0.517,0.0,0.08,0.514,92.578,4.0
4ZHXlrEuwTu7mxiQjh1HHD,indian,37560.0,False,0.553,0.946,2.0,-9.0,1.0,0.865,0.468,0.0,0.57,0.572,166.791,5.0
7jmPJpfKBZmVch2Da7PiU4,indian,174857.0,True,0.755,0.898,6.0,-4.854,0.0,0.163,0.132,0.000186,0.184,0.394,105.016,4.0
0t488LlnuTDRjklgkotom9,indian,248470.0,False,0.435,0.825,6.0,-2.518,1.0,0.0617,0.0248,0.0454,0.0845,0.0425,169.835,4.0
2uE1tDzrwbFawlxcaamydU,indian,242911.0,False,0.315,0.248,5.0,-24.618,0.0,0.166,0.601,0.437,0.344,0.117,130.997,3.0
794Q0cY4dGtomPzSJQRjQv,indian,192797.0,False,0.842,0.66,11.0,-9.451,1.0,0.0739,0.227,0.742,0.136,0.15,124.037,4.0
2wBGqN4iiKYQwbfmfrVplk,indian,110769.0,False,0.732,0.228,4.0,-12.478,1.0,0.0448,0.768,0.734,0.122,0.137,78.002,4.0
6Ba5lb5tO9noPfwoa28XNW,indian,480760.0,False,0.448,0.0261,11.0,-30.214,1.0,0.0425,0.887,0.00434,0.779,0.238,86.845,3.0
1OjHJ2vs8fwX9TubRA0K9f,indian,224693.0,False,0.663,0.624,2.0,-9.469,0.0,0.0397,0.569,0.00708,0.185,0.762,129.966,4.0
4cIaI3GYLLYrbQgkDxexHi,indian,263967.0,False,0.672,0.769,5.0,-7.533,0.0,0.219,0.527,1.86e-06,0.091,0.957,89.967,4.0
4sxaWezr189OrXyQsjRq70,indian,252000.0,False,0.172,0.0174,0.0,-28.922,1.0,0.0346,0.965,0.904,0.0877,0.0728,64.147,3.0
3Wngf1Lz1OgUyxEijKfEVh,indian,525048.0,False,0.491,0.366,5.0,-14.136,0.0,0.0301,0.618,0.895,0.195,0.266,160.008,3.0
6oJhFT1PIz8DjKNKK4O5sx,indian,266881.0,False,0.58,0.849,9.0,-5.434,0.0,0.0692,0.655,0.0,0.277,0.76,144.889,4.0
33nekfGi9lK7fpo5v6RjVR,indian,284333.0,False,0.315,0.0934,7.0,-25.462,0.0,0.0397,0.924,9.3e-05,0.062,0.198,99.73,4.0
3B0MC7qEgpfKn0MMToQGJj,indian,255304.0,False,0.664,0.89,10.0,-5.359,0.0,0.0911,0.0576,0.00216,0.318,0.871,88.007,4.0
5Uc7DyrmVn4hNRVhWM22HV,indian,1805133.0,False,0.278,0.533,6.0,-9.693,0.0,0.0369,0.877,0.41,0.0916,0.316,97.248,4.0
3IQKg1ERb1JMUJGr817pOf,indian,381133.0,False,0.631,0.646,6.0,-12.335,0.0,0.167,0.0067,0.000848,0.336,0.735,175.951,4.0
19zt37qfTXdR0rzB0xQm0H,indian,143033.0,False,0.167,0.153,9.0,-20.12,0.0,0.0294,0.663,0.903,0.311,0.107,81.688,4.0
4D79tvE8YqNcYMiFt4B1cf,indian,251803.0,False,0.806,0.633,9.0,-8.612,1.0,0.0537,6.8e-05,0.939,0.0542,0.397,122.022,4.0
1kaWzXYqvRUcGGGQkYxGVq,indian,131825.0,False,0.755,0.693,10.0,-2.79,0.0,0.433,0.468,0.0,0.0769,0.654,149.762,4.0
66LsJvIs1zHW09w2p0FbpC,indian,348386.0,False,0.743,0.867,2.0,-5.793,1.0,0.0831,0.0172,5.96e-06,0.202,0.648,139.993,4.0
1YBogUIgfrfy1fcMG6EfuO,indian,278546.0,False,0.522,0.74,0.0,-7.018,1.0,0.0465,0.558,0.0,0.144,0.732,92.618,4.0
7m2XUVdwiccNgdLzHjiC2u,indian,833000.0,False,0.436,0.731,3.0,-7.98,0.0,0.0459,0.956,0.919,0.0848,0.643,140.459,4.0
5wNVULp9hpvI7HWPP4TIfc,indian,120730.0,False,0.708,0.813,10.0,-11.111,0.0,0.0356,0.00221,0.85,0.0757,0.935,111.997,4.0
3hF9MiQ4oza4SowLrdgIYT,indian,1585586.0,False,0.281,0.509,7.0,-15.255,0.0,0.033,0.905,0.868,0.125,0.14,98.479,4.0
6vV5tJiY0gRvcbepQTucUr,indian,314906.0,False,0.74,0.527,11.0,-14.101,1.0,0.0485,0.00733,0.0298,0.285,0.879,131.032,4.0
1EfdXje6DoztFhgQCArhJT,indian,230769.0,False,0.699,0.566,2.0,-9.603,1.0,0.032,0.542,0.00115,0.154,0.325,103.998,4.0
3Ehua1s2F6sAARrtGLJhHw,indian,140480.0,False,0.6,0.988,10.0,-0.998,0.0,0.0352,0.0148,0.865,0.103,0.825,156.699,4.0
1whtXubWCdWMhvZiymscRH,indian,114444.0,False,0.921,0.726,9.0,-5.755,0.0,0.108,0.178,0.0,0.089,0.916,107.949,4.0
0uplKLLIGy9TCVzrmZq4Uo,indian,1261493.0,False,0.491,0.378,10.0,-20.652,0.0,0.046,0.359,0.784,0.255,0.385,141.074,4.0
1crEKCHrfKqQfoY1LAScym,indian,204989.0,False,0.589,0.64,6.0,-6.645,0.0,0.0299,0.0233,1.31e-05,0.0945,0.378,84.011,4.0
50eYb2w5CD0NIjHeD4D3CJ,indian,236343.0,False,0.156,0.0195,10.0,-30.287,1.0,0.0497,0.994,0.94,0.0948,0.0399,96.938,5.0
6GLnYzGsPX1fKJvQSW4G2s,indian,335020.0,False,0.753,0.555,1.0,-15.722,1.0,0.0509,0.00325,0.693,0.201,0.212,104.997,4.0
1l4xzOe6uERVZq7oHWjwb3,indian,200487.0,False,0.182,0.0505,11.0,-27.969,0.0,0.0473,0.994,0.971,0.0962,0.0377,113.207,1.0
4BvjNCa3aNCryD1xqYPISp,indian,242417.0,False,0.156,0.128,4.0,-28.014,0.0,0.0459,0.933,0.988,0.349,0.0841,133.36,4.0
6D7SGNgAJNukq1IdMleHdV,indian,398133.0,False,0.297,0.599,2.0,-12.713,0.0,0.157,0.547,0.824,0.0694,0.0396,119.741,4.0
1KHw6i8yFUYlP1xJQq5K3L,indian,237875.0,False,0.797,0.787,4.0,-5.23,0.0,0.0505,0.11,3.06e-06,0.228,0.263,96.963,4.0
0xALGhTN3HGshzaYy0oI6t,indian,140487.0,False,0.697,0.811,1.0,-7.288,0.0,0.0542,0.00079,0.0557,0.119,0.646,82.012,4.0
4j87Iw2oInX2P5Sfi6z8S2,indian,168362.0,False,0.203,0.0681,9.0,-25.513,1.0,0.0489,0.952,0.808,0.0951,0.069,72.324,4.0
42k6JNQZOBbazlBfJzmyeH,indian,93061.0,False,0.566,0.39,2.0,-10.487,0.0,0.0395,0.48,0.694,0.0964,0.358,97.82,4.0
5bO1RQJ75FXN364c4VJt8a,indian,420920.0,False,0.471,0.277,4.0,-20.437,0.0,0.0884,0.938,0.92,0.0665,0.163,104.586,4.0
0Nqs6qAr4dyW6Zvpqy4YVU,indian,189000.0,False,0.618,0.492,9.0,-7.942,1.0,0.0333,0.115,0.0,0.105,0.223,119.925,4.0
3W3aDRUnnQ6muXqgXWFC0y,indian,305000.0,False,0.725,0.847,4.0,-8.782,0.0,0.0492,0.00845,0.00842,0.0768,0.877,120.019,4.0
2SMuBUYRW3PwIfP6L0acU3,indian,345506.0,False,0.411,0.95,6.0,-3.906,0.0,0.441,0.393,2.23e-06,0.12,0.699,78.941,4.0
6g6ztStfk2uzHq1xDbeyH2,indian,693088.0,False,0.332,0.111,2.0,-10.138,1.0,0.0342,0.929,0.0284,0.0844,0.0735,93.041,5.0
0oyE2mDsgRH3c0diKGgU7T,indian,338000.0,False,0.545,0.953,7.0,-5.708,1.0,0.0802,0.0827,0.883,0.0885,0.274,120.021,4.0
1q1udEr9rkN6pBznd1kPKk,indian,230533.0,False,0.635,0.421,10.0,-10.26,1.0,0.0332,0.817,2.89e-05,0.135,0.557,92.865,4.0
5VH4aZ2Pxj8q6aY77dBRLj,indian,213600.0,False,0.604,0.35,6.0,-11.267,0.0,0.0254,0.668,7.49e-06,0.217,0.495,99.941,4.0
2RJIYbnW5S3VatWfEJlIfI,indian,376040.0,False,0.764,0.992,6.0,-4.219,1.0,0.0761,0.2,1.7e-05,0.219,0.596,140.183,4.0
540PN7NJn1QAPzbeAstpVW,indian,164060.0,False,0.277,0.808,0.0,-8.377,1.0,0.0717,0.675,0.399,0.0986,0.745,168.102,3.0
4UWOcE1ys8SPgbWw5olN7x,indian,154687.0,False,0.724,0.973,7.0,-6.66,1.0,0.0712,0.0047,0.736,0.304,0.404,128.004,4.0
5JNbtn35VqhumUP9sfPpDq,indian,263093.0,False,0.561,0.957,10.0,-3.131,0.0,0.183,0.0138,5.45e-06,0.0355,0.439,140.195,4.0
4kQ6MOIPvK3Su06BU67oOT,indian,172948.0,False,0.627,0.586,6.0,-8.007,1.0,0.0368,0.105,0.0405,0.0651,0.341,131.962,4.0
1PATHgFICwBmoZjrUb7jB8,indian,398076.0,False,0.398,0.919,6.0,-1.558,0.0,0.245,0.641,0.0,0.556,0.792,170.957,4.0
40RzPIZS27yIPQRoEF1HLI,indian,167334.0,False,0.565,0.869,1.0,-7.847,0.0,0.0333,0.000443,0.908,0.0962,0.583,88.392,4.0
3phrWumTfY1RcAOqkkwJXC,indian,167120.0,False,0.512,0.843,0.0,-3.568,0.0,0.21,0.732,0.0,0.331,0.906,175.101,4.0
2JoIwJMIDGt9QX1RgVqpiU,indian,100520.0,False,0.422,0.367,7.0,-14.193,1.0,0.0376,0.512,0.802,0.333,0.51,88.071,4.0
33XsqlhR8AfyYQBiUBljvt,indian,298666.0,False,0.557,0.665,8.0,-7.912,0.0,0.0829,0.0075,4.71e-05,0.0932,0.31,89.638,4.0
6ZP7YaBrWJ3J74dqlZY3D8,indian,263626.0,False,0.671,0.865,7.0,-14.006,1.0,0.0746,0.0487,0.777,0.0536,0.688,120.081,4.0
17u5oh0OJUTB7lBPDt64VC,indian,215533.0,False,0.579,0.593,1.0,-12.92,1.0,0.103,0.457,0.0,0.165,0.597,147.087,4.0
2YfNEFHjSA5aptSTBCEOzX,indian,148594.0,False,0.579,0.876,0.0,-8.799,1.0,0.0422,0.000198,0.94,0.299,0.831,100.007,4.0
7brCR01D2xNnOV0zlZt8t9,indian,224853.0,False,0.354,0.331,8.0,-12.071,1.0,0.0385,0.932,0.296,0.2,0.344,73.76,4.0
79m9xETVQWp7baP3mZedpI,indian,204316.0,False,0.504,0.624,9.0,-7.67,0.0,0.0298,0.746,3.01e-05,0.333,0.418,129.938,3.0
4KLCGxSmMpFfAt2Zisa2NO,indian,87492.0,False,0.679,0.41,7.0,-11.858,1.0,0.0288,0.932,0.301,0.0703,0.875,95.942,4.0
1eKXUTiErMWSkuNsSPJR3F,indian,152333.0,False,0.437,0.688,5.0,-12.558,0.0,0.059,0.652,3.45e-05,0.145,0.424,77.968,4.0
0OG30mwnbJK18UaidlO1tO,indian,210285.0,False,0.598,0.663,10.0,-8.361,0.0,0.181,0.00223,0.0,0.0792,0.766,177.512,4.0
39niuc0zi6pYw2L4kLRNAh,indian,448654.0,False,0.553,0.552,10.0,-7.644,1.0,0.0274,0.329,0.000378,0.922,0.422,82.964,4.0
2twEEfL1eILAtt5SH1Sl2C,indian,98053.0,False,0.496,0.21,0.0,-19.487,1.0,0.0877,0.86,0.911,0.061,0.313,80.568,4.0
3gQs3wSJLbVHFBzdGJecDI,indian,149161.0,False,0.651,0.711,2.0,-8.673,0.0,0.039,0.0219,0.921,0.0597,0.451,104.012,4.0
1qOR1Ksa1igEFi95bnB2Q6,indian,114786.0,False,0.442,0.549,1.0,-17.967,1.0,0.128,0.934,0.00134,0.257,0.894,181.478,3.0
6TIhVcRdzsg84sXMLeDazv,indian,262048.0,False,0.736,0.64,11.0,-9.449,1.0,0.0286,0.248,0.000221,0.0945,0.703,106.63,4.0
0hr0F3o6UiTaUa2Z3NkSYw,indian,159079.0,False,0.703,0.714,1.0,-9.715,0.0,0.104,0.0136,0.0,0.166,0.59,97.079,4.0
0bi3pVjnc33hbMJd5TeJZy,indian,64900.0,False,0.28,0.212,2.0,-8.523,1.0,0.0441,0.795,0.0,0.0834,0.108,96.454,4.0
1xFnj7A5qmsI6ZIlGevrrP,indian,277733.0,False,0.677,0.71,11.0,-7.389,0.0,0.0317,0.118,0.606,0.0772,0.482,100.004,4.0
0TgvvvpqcHIxXM6iL4iV1P,indian,352514.0,False,0.871,0.891,6.0,-8.268,1.0,0.147,0.0666,0.867,0.406,0.136,128.007,4.0
0pdez5Js7xyGbIgp4gYS71,indian,376000.0,False,0.709,0.979,9.0,-3.638,1.0,0.079,0.373,0.00189,0.149,0.946,108.643,4.0
5yTzCJIcg1AY1Kqqk6fKVr,indian,254516.0,False,0.566,0.512,1.0,-7.185,0.0,0.0333,0.592,0.0,0.056,0.39,123.99,4.0
1B7W6GBe1sTLoterpsmMTb,indian,663160.0,False,0.406,0.768,9.0,-16.54,1.0,0.0642,0.006,0.797,0.146,0.652,115.429,4.0
1ltuvJz2Ur5b5SDYobiSxH,indian,112000.0,False,0.661,0.49,10.0,-9.048,1.0,0.0396,0.0448,0.00153,0.331,0.17,90.011,4.0
5EULYvPlh5PbAlHbJDAUB0,indian,628280.0,False,0.443,0.0282,10.0,-17.421,1.0,0.0482,0.946,0.0608,0.0974,0.156,82.576,3.0
0HZ4iWPkzrTx1HGNrHdSwz,indian,1336400.0,False,0.397,0.342,8.0,-20.716,1.0,0.0372,0.575,0.0651,0.104,0.265,112.782,4.0
1zH3ljzb3OSzXZHVjD5mY1,indian,223382.0,False,0.472,0.313,2.0,-19.808,0.0,0.0269,0.0608,0.717,0.183,0.252,169.966,1.0
6AGplPWgnLUXlUFMCTrnQq,indian,274080.0,False,0.506,0.67,2.0,-5.478,1.0,0.0324,0.716,0.944,0.324,0.376,115.986,1.0
0SLQbwOhbFGyURuTYGakwm,indian,219130.0,False,0.488,0.889,6.0,-6.412,0.0,0.0812,0.00451,0.314,0.122,0.172,103.675,4.0
1pDLPZ92MohR6f8bO5oGIk,indian,179513.0,False,0.659,0.666,5.0,-4.757,0.0,0.041,0.0988,0.0,0.278,0.326,91.952,4.0
1Co7EHVGK49cHvQSwQ09iu,indian,346720.0,False,0.774,0.934,5.0,-6.422,1.0,0.0516,0.118,0.00284,0.0897,0.882,105.968,4.0
7ihLTSDVM50lDJIiZCm22w,indian,260571.0,False,0.21,0.406,1.0,-20.182,1.0,0.0583,0.991,0.975,0.694,0.0265,68.339,4.0
7qfuaEIi9Z1Iy0SNzvlQAX,indian,198831.0,False,0.59,0.481,2.0,-5.72,0.0,0.0323,0.859,3.68e-05,0.235,0.0998,140.039,4.0
1mcyZ4y3At6dBoVIUER4Rh,indian,260800.0,False,0.638,0.871,11.0,-9.44,1.0,0.0914,0.0245,0.113,0.335,0.852,171.975,4.0
6xkH51odPN6GVpMgth0lWL,indian,209960.0,False,0.487,0.489,0.0,-11.969,1.0,0.0306,0.246,0.0,0.156,0.682,128.74,4.0
7nuTjWztmdY7Rvx9xfYiky,indian,100884.0,False,0.505,0.251,0.0,-18.235,1.0,0.0397,0.755,0.0044,0.127,0.481,192.327,4.0
0mPaNutRGHRDpZIFxfBjus,indian,331811.0,False,0.71,0.556,2.0,-13.161,1.0,0.0452,0.802,0.834,0.112,0.884,107.469,3.0
2I1MOtp4gwH0PkvJWHyLbM,indian,230293.0,True,0.449,0.647,5.0,-5.903,1.0,0.0322,0.371,0.000355,0.0998,0.355,175.998,4.0
1KIlTqglK6mbk6dOEJ82eo,indian,306986.0,False,0.746,0.924,8.0,-6.057,1.0,0.0442,0.0169,0.00279,0.097,0.807,136.051,4.0
46y9rSaeNT7EZB6H45wNz4,indian,219437.0,False,0.608,0.638,11.0,-6.008,0.0,0.0292,0.581,0.0172,0.448,0.439,140.109,4.0
3JYBNSvQjDD4ccYEJhqMBg,indian,389866.0,False,0.695,0.775,1.0,-11.668,1.0,0.0407,0.0162,0.806,0.0643,0.685,112.002,4.0
5xzwFFZUOvTZjZfsDiPCCp,indian,1246106.0,False,0.277,0.041,6.0,-22.009,1.0,0.0388,0.904,0.000356,0.0632,0.083,167.891,4.0
5kDrA5DXhN6gnlSG0SGLlK,indian,84000.0,False,0.641,0.0589,7.0,-25.538,1.0,0.115,0.115,0.668,0.0824,0.0955,126.052,4.0
0M8iuSWoT34LkRBiQVYoEp,indian,123000.0,True,0.704,0.337,7.0,-12.744,1.0,0.233,0.0406,0.00134,0.201,0.198,80.0,4.0
3ScBqWZLj9Iu9Q6aIBnaTm,indian,282272.0,False,0.513,0.632,9.0,-7.612,1.0,0.0449,0.401,0.000305,0.0695,0.294,87.963,4.0
1uYVaqVbikr7ThPyJSQ7dn,indian,227200.0,False,0.172,0.138,5.0,-24.494,1.0,0.053,0.91,0.915,0.0829,0.151,150.29,4.0
2OXO3pyqKT0roWiGqEwA6c,indian,306874.0,False,0.229,0.902,6.0,-5.652,0.0,0.156,4.63e-05,0.254,0.642,0.636,183.867,4.0
26buqG7BmMftbZPyk8ZyDL,indian,287506.0,False,0.316,0.283,9.0,-17.461,0.0,0.0407,0.91,0.904,0.331,0.138,98.882,4.0
5MWLLQ5QT9uFTMg8vAaRZV,indian,201020.0,False,0.523,0.386,4.0,-10.744,1.0,0.0244,0.657,0.00076,0.386,0.612,90.364,4.0
0uaizMoR8Bk0HJVqiJw6m1,indian,373440.0,False,0.611,0.673,11.0,-7.258,1.0,0.0401,0.0282,0.709,0.086,0.967,79.994,4.0
3heRWT4e34Ih6gZhSu7goA,indian,398400.0,False,0.568,0.826,10.0,-7.642,0.0,0.0474,0.335,0.417,0.0579,0.295,94.983,4.0
2OtOSocEMmbNJbDJJPQm05,indian,104045.0,False,0.787,0.735,2.0,-10.025,1.0,0.0365,0.000254,0.814,0.134,0.873,130.06,4.0
5yNNjmUR4HX24DIrIGipbv,indian,233667.0,False,0.636,0.984,11.0,-7.017,0.0,0.125,0.00836,0.404,0.346,0.266,139.975,4.0
